,time,pos,ref
0,0.05277228355407715,[7.00 1.00 3.14],[0.00 0.00]
1,9.262673377990723,[7.00 1.00 3.14],[0.00 0.00]
2,9.474026679992676,[7.00 1.00 3.13],[0.00 0.00]
3,9.681884288787842,[7.00 1.00 3.12],[0.00 0.00]
4,9.887426376342773,[6.99 1.00 3.12],[0.00 0.00]
5,10.091908693313599,[6.98 1.00 3.12],[0.00 0.00]
6,10.295598030090332,[6.97 1.00 3.12],[0.00 0.00]
7,10.512617111206055,[6.96 1.00 3.12],[0.00 0.00]
8,10.718942403793335,[6.94 1.00 3.12],[0.00 0.00]
9,10.925469636917114,[6.92 1.00 3.12],[0.00 0.00]
10,11.132582902908325,[6.90 1.00 3.13],[0.00 0.00]
11,11.336850643157959,[6.87 1.00 3.13],[0.00 0.00]
12,11.541077852249146,[6.85 1.00 3.13],[0.00 0.00]
13,11.757870197296143,[6.82 1.00 3.13],[0.00 0.00]
14,11.963998317718506,[6.78 1.00 3.13],[0.00 0.00]
15,12.169943571090698,[6.74 1.00 3.14],[0.00 0.00]
16,12.370057106018066,[6.71 1.00 3.13],[0.00 0.00]
17,12.569844961166382,[6.67 1.00 3.14],[0.00 0.00]
18,12.770329475402832,[6.63 1.00 3.14],[0.00 0.00]
19,12.970844745635986,[6.60 1.00 3.14],[0.00 0.00]
20,13.173537254333496,[6.57 1.00 3.14],[0.00 0.00]
21,13.374645233154297,[6.55 1.00 3.14],[0.00 0.00]
22,13.57526707649231,[6.52 1.00 3.14],[0.00 0.00]
23,13.77601170539856,[6.50 1.00 3.15],[0.00 0.00]
24,13.976401567459106,[6.49 1.00 3.14],[0.00 0.00]
25,14.177220106124878,[6.47 1.00 3.14],[0.00 0.00]
26,14.378332614898682,[6.46 1.00 3.14],[0.00 0.00]
27,14.579242467880249,[6.45 1.00 3.14],[0.00 0.00]
28,14.779177188873291,[6.44 1.00 3.14],[0.00 0.00]
29,14.979674100875854,[6.44 1.00 3.14],[0.00 0.00]
30,15.180208683013916,[6.43 1.00 3.14],[0.00 0.00]
31,15.380693197250366,[6.44 1.00 3.14],[0.00 0.00]
32,15.581735134124756,[6.44 1.00 3.15],[0.00 0.00]
33,15.783069133758545,[6.45 1.00 3.15],[0.00 0.00]
34,15.983197450637817,[6.46 1.00 3.15],[0.00 0.00]
35,16.184540510177612,[6.47 1.00 3.15],[0.00 0.00]
36,16.385116815567017,[6.48 1.00 3.15],[0.00 0.00]
37,16.586122751235962,[6.50 1.00 3.14],[0.00 0.00]
38,16.786356925964355,[6.52 1.00 3.14],[0.00 0.00]
39,16.987080097198486,[6.54 1.00 3.14],[0.00 0.00]
40,17.188193321228027,[6.56 1.00 3.14],[0.00 0.00]
41,17.38835120201111,[6.58 1.01 3.15],[0.00 0.00]
42,17.589200973510742,[6.60 1.01 3.14],[0.00 0.00]
43,17.789560556411743,[6.62 1.00 3.14],[0.00 0.00]
44,17.989763021469116,[6.63 1.00 3.14],[0.00 0.00]
45,18.191241025924683,[6.65 1.00 3.14],[0.00 0.00]
46,18.392351150512695,[6.67 1.00 3.13],[0.00 0.00]
47,18.59323263168335,[6.69 1.00 3.13],[0.00 0.00]
48,18.793469190597534,[6.71 1.00 3.13],[0.00 0.00]
49,18.993984937667847,[6.73 1.00 3.13],[0.00 0.00]
50,19.195399522781372,[6.75 1.00 3.13],[0.00 0.00]
51,19.39579963684082,[6.77 1.00 3.13],[0.00 0.00]
52,19.621744394302368,[6.79 1.00 3.13],[0.00 0.00]
53,19.8359272480011,[6.81 1.00 3.13],[0.00 0.00]
54,20.04122805595398,[6.83 1.00 3.13],[0.00 0.00]
