,time,pos,ref
0,1.0335664749145508,[1 1 0],[0.00 0.00]
1,1.2373344898223877,[1.00 1.00 0.02],[3 3]
2,1.427872657775879,[1.00 1.00 0.02],[3 3]
3,1.636718511581421,[1.00 1.00 0.04],[3 3]
4,1.8322808742523193,[1.00 1.00 0.05],[3 3]
5,2.022430896759033,[1.00 1.00 0.06],[3 3]
6,2.214277744293213,[1.00 1.00 0.08],[3 3]
7,2.402545213699341,[1.00 1.00 0.09],[3 3]
8,2.5950894355773926,[1.00 1.00 0.11],[3 3]
9,2.795403480529785,[1.00 1.00 0.12],[3 3]
10,2.9889705181121826,[1.00 1.00 0.13],[3 3]
11,3.1803946495056152,[1.00 1.00 0.15],[3 3]
12,3.373725414276123,[1.00 1.00 0.16],[3 3]
13,3.561748504638672,[1.00 1.00 0.17],[3 3]
14,3.7547433376312256,[1.00 1.00 0.18],[3 3]
15,3.9537100791931152,[1.00 1.00 0.19],[3 3]
16,4.147796630859375,[1.00 1.00 0.20],[3 3]
17,4.336466073989868,[1.00 1.00 0.21],[3 3]
18,4.5302042961120605,[1.00 1.00 0.23],[3 3]
19,4.721196174621582,[1.00 1.00 0.24],[3 3]
20,4.912844657897949,[1.00 1.00 0.25],[3 3]
21,5.116909027099609,[1.00 1.00 0.26],[3 3]
22,5.3108837604522705,[1.00 1.00 0.27],[3 3]
23,5.502422332763672,[1.00 1.00 0.28],[3 3]
24,5.695977449417114,[1.00 1.00 0.29],[3 3]
25,5.884689569473267,[1.00 1.00 0.30],[3 3]
26,6.076315879821777,[1.00 1.00 0.31],[3 3]
27,6.276222229003906,[1.00 1.00 0.33],[3 3]
28,6.46996545791626,[1.00 1.00 0.34],[3 3]
29,6.662051200866699,[1.00 1.00 0.35],[3 3]
30,6.855697393417358,[1.00 1.00 0.36],[3 3]
31,7.048613548278809,[1.00 1.00 0.37],[3 3]
32,7.240004777908325,[1.00 1.00 0.38],[3 3]
33,7.443362712860107,[1.00 1.00 0.39],[3 3]
34,7.637712240219116,[1.00 1.00 0.41],[3 3]
35,7.825469493865967,[1.00 1.00 0.42],[3 3]
36,8.019664287567139,[1.00 1.00 0.43],[3 3]
37,8.211097955703735,[1.00 1.00 0.44],[3 3]
38,8.403142929077148,[1.00 1.00 0.45],[3 3]
39,8.603304624557495,[1.00 1.00 0.46],[3 3]
40,8.797140121459961,[1.00 1.00 0.47],[3 3]
41,8.985107421875,[1.00 1.00 0.48],[3 3]
42,9.178662300109863,[1.00 1.00 0.49],[3 3]
43,9.366252899169922,[1.00 1.00 0.49],[3 3]
44,9.557976961135864,[1.00 1.00 0.50],[3 3]
45,9.76160454750061,[1.01 1.00 0.51],[3 3]
46,9.959877014160156,[1.01 1.01 0.52],[3 3]
47,10.155864715576172,[1.02 1.01 0.53],[3 3]
48,10.353495836257935,[1.03 1.02 0.54],[3 3]
49,10.550583600997925,[1.05 1.03 0.55],[3 3]
50,10.74620509147644,[1.06 1.04 0.56],[3 3]
51,10.9540855884552,[1.08 1.05 0.57],[3 3]
52,11.152674674987793,[1.10 1.06 0.58],[3 3]
53,11.352110147476196,[1.12 1.07 0.59],[3 3]
54,11.54978060722351,[1.15 1.09 0.59],[3 3]
55,11.74557876586914,[1.17 1.11 0.60],[3 3]
56,11.94294285774231,[1.20 1.13 0.61],[3 3]
57,12.154279947280884,[1.23 1.15 0.62],[3 3]
58,12.352286577224731,[1.26 1.17 0.63],[3 3]
59,12.549025535583496,[1.30 1.19 0.63],[3 3]
60,12.745723009109497,[1.33 1.22 0.63],[3 3]
61,12.945755958557129,[1.37 1.25 0.63],[3 3]
62,13.14234733581543,[1.40 1.27 0.63],[3 3]
63,13.350743293762207,[1.44 1.30 0.63],[3 3]
64,13.548364162445068,[1.48 1.33 0.63],[3 3]
65,13.744624376296997,[1.51 1.35 0.63],[3 3]
66,13.941899061203003,[1.55 1.38 0.63],[3 3]
67,14.141212224960327,[1.58 1.41 0.63],[3 3]
68,14.338647842407227,[1.62 1.43 0.63],[3 3]
69,14.546921491622925,[1.66 1.46 0.63],[3 3]
70,14.744529962539673,[1.70 1.49 0.63],[3 3]
71,14.941914081573486,[1.73 1.51 0.63],[3 3]
72,15.1381094455719,[1.77 1.54 0.63],[3 3]
73,15.337773561477661,[1.80 1.57 0.63],[3 3]
74,15.534440517425537,[1.84 1.59 0.63],[3 3]
75,15.742812395095825,[1.88 1.62 0.63],[3 3]
76,15.940637350082397,[1.91 1.65 0.63],[3 3]
77,16.136709690093994,[1.95 1.67 0.62],[3 3]
78,16.334068298339844,[1.99 1.70 0.62],[3 3]
