,time,pos,ref
0,0.03793144226074219,[1 1 0],[0.00 0.00]
1,1.0161833763122559,[1 1 0],[0.00 0.00]
2,1.248460054397583,[1.00 1.00 0.01],[6 1]
3,1.4437963962554932,[1.00 1.00 0.02],[6 1]
4,1.6330673694610596,[1.01 1.00 0.02],[6 1]
5,1.8270041942596436,[1.02 1.00 0.02],[6 1]
6,2.0183587074279785,[1.03 1.00 0.02],[6 1]
7,2.2133140563964844,[1.04 1.00 0.02],[6 1]
8,2.405940294265747,[1.05 1.00 0.03],[6 1]
9,2.618729591369629,[1.07 1.00 0.03],[6 1]
10,2.8162899017333984,[1.09 1.00 0.03],[6 1]
11,3.0079667568206787,[1.11 1.00 0.03],[6 1]
12,3.2010905742645264,[1.14 1.00 0.03],[6 1]
13,3.3927485942840576,[1.17 1.00 0.03],[6 1]
14,3.5856149196624756,[1.20 1.01 0.03],[6 1]
15,3.7894954681396484,[1.23 1.01 0.03],[6 1]
16,3.987354278564453,[1.27 1.01 0.04],[2.24 0.98]
17,4.178879976272583,[1.30 1.01 0.04],[2.24 0.98]
18,4.371552467346191,[1.34 1.01 0.04],[2.24 0.98]
19,4.564945936203003,[1.37 1.01 0.04],[2.24 0.98]
20,4.757328033447266,[1.41 1.01 0.04],[2.24 0.98]
21,4.949008941650391,[1.44 1.01 0.04],[2.24 0.98]
22,5.141504287719727,[1.47 1.01 0.04],[2.24 0.98]
23,5.334364891052246,[1.50 1.02 0.03],[2.24 0.98]
24,5.527991533279419,[1.52 1.02 0.03],[2.24 0.98]
25,5.720990419387817,[1.55 1.02 0.03],[2.24 0.98]
26,5.917107343673706,[1.58 1.02 0.03],[2.24 0.98]
27,6.113791227340698,[1.61 1.02 0.03],[2.24 0.98]
28,6.310343265533447,[1.63 1.02 0.02],[2.24 0.98]
29,6.503939628601074,[1.66 1.02 0.02],[2.24 0.98]
30,6.699687957763672,[1.68 1.02 0.02],[2.24 0.98]
31,6.8960206508636475,[1.71 1.02 0.02],[2.24 0.98]
