,time,pos,ref
0,1.032362461090088,[1 1 0],[0.00 0.00]
1,1.2363147735595703,[1.00 1.00 0.02],[3 3]
2,1.4278879165649414,[1.00 1.00 0.03],[3 3]
3,1.6492042541503906,[1.00 1.00 0.04],[3 3]
4,1.8494634628295898,[1.00 1.00 0.06],[3 3]
5,2.042308807373047,[1.00 1.00 0.08],[3 3]
6,2.2303271293640137,[1.00 1.00 0.09],[3 3]
7,2.422619581222534,[1.00 1.00 0.10],[3 3]
8,2.6112279891967773,[1.00 1.00 0.12],[3 3]
9,2.8154549598693848,[1.00 1.00 0.13],[3 3]
10,3.0089776515960693,[1.00 1.00 0.15],[3 3]
11,3.2004079818725586,[1.00 1.00 0.16],[3 3]
12,3.3930563926696777,[1.00 1.00 0.17],[3 3]
13,3.5828986167907715,[1.00 1.00 0.18],[3 3]
14,3.7739970684051514,[1.00 1.00 0.19],[3 3]
15,3.9765405654907227,[1.00 1.00 0.20],[3 3]
16,4.173354387283325,[1.00 1.00 0.21],[3 3]
17,4.3607563972473145,[1.00 1.00 0.23],[3 3]
18,4.553801536560059,[1.00 1.00 0.24],[3 3]
19,4.745520830154419,[1.00 1.00 0.25],[3 3]
20,4.937387943267822,[1.00 1.00 0.26],[3 3]
21,5.137344837188721,[1.00 1.00 0.27],[3 3]
22,5.331538915634155,[1.00 1.00 0.28],[3 3]
23,5.519653558731079,[1.00 1.00 0.30],[3 3]
24,5.712442636489868,[1.00 1.00 0.31],[3 3]
25,5.900567531585693,[1.00 1.00 0.32],[3 3]
26,6.0924224853515625,[1.00 1.00 0.33],[3 3]
27,6.292147636413574,[1.00 1.00 0.34],[3 3]
28,6.482590675354004,[1.00 1.00 0.35],[3 3]
29,6.670354604721069,[1.00 1.00 0.36],[3 3]
30,6.863847732543945,[1.00 1.00 0.37],[3 3]
31,7.055322170257568,[1.00 1.00 0.39],[3 3]
32,7.244055509567261,[1.00 1.00 0.40],[3 3]
33,7.447034597396851,[1.00 1.00 0.41],[3 3]
34,7.641374826431274,[1.00 1.00 0.42],[3 3]
35,7.829604864120483,[1.00 1.00 0.43],[3 3]
36,8.023208141326904,[1.00 1.00 0.44],[3 3]
37,8.213927984237671,[1.00 1.00 0.46],[3 3]
38,8.406723022460938,[1.00 1.00 0.46],[3 3]
39,8.606578588485718,[1.00 1.00 0.47],[3 3]
40,8.800559282302856,[1.00 1.00 0.48],[3 3]
41,8.992238521575928,[1.00 1.00 0.49],[3 3]
42,9.18592381477356,[1.00 1.00 0.50],[3 3]
43,9.377569675445557,[1.00 1.00 0.50],[3 3]
44,9.569777965545654,[1.01 1.00 0.51],[3 3]
45,9.76980972290039,[1.01 1.01 0.52],[3 3]
46,9.963711738586426,[1.02 1.01 0.54],[3 3]
47,10.155237436294556,[1.03 1.02 0.54],[3 3]
48,10.348564863204956,[1.04 1.03 0.55],[3 3]
49,10.541152954101562,[1.06 1.03 0.56],[3 3]
50,10.733240842819214,[1.08 1.05 0.57],[3 3]
51,10.9372239112854,[1.09 1.06 0.58],[3 3]
52,11.135388612747192,[1.12 1.07 0.59],[3 3]
53,11.331469774246216,[1.14 1.09 0.60],[3 3]
54,11.529258012771606,[1.16 1.10 0.61],[3 3]
55,11.724535465240479,[1.19 1.12 0.62],[3 3]
56,11.921702861785889,[1.22 1.14 0.62],[3 3]
57,12.129149436950684,[1.25 1.17 0.63],[3 3]
58,12.327214479446411,[1.29 1.19 0.64],[3 3]
59,12.523220300674438,[1.32 1.22 0.65],[3 3]
60,12.734086275100708,[1.36 1.24 0.65],[3 3]
61,12.92605710029602,[1.39 1.27 0.65],[3 3]
