,time,pos,ref
0,1.0285229682922363,[4 1 0],[0.00 0.00]
1,1.2522616386413574,[4.00 1.00 0.03],[5 1]
2,1.4496967792510986,[4.00 1.00 0.02],[5 1]
3,1.641878604888916,[4.01 1.00 0.02],[5 1]
4,1.8390672206878662,[4.02 1.00 0.03],[5 1]
5,2.03769850730896,[4.03 1.00 0.03],[5 1]
6,2.231381416320801,[4.04 1.00 0.03],[5 1]
7,2.4354114532470703,[4.05 1.00 0.02],[5 1]
8,2.63338041305542,[4.07 1.00 0.02],[5 1]
9,2.8291988372802734,[4.09 1.00 0.02],[5 1]
10,3.026578426361084,[4.12 1.00 0.03],[5 1]
11,3.2233235836029053,[4.14 1.00 0.02],[5 1]
12,3.4191668033599854,[4.17 1.00 0.02],[5 1]
13,3.6270298957824707,[4.20 1.00 0.03],[5 1]
14,3.8251872062683105,[4.23 1.01 0.02],[5 1]
15,4.021377325057983,[4.26 1.01 0.02],[5 1]
16,4.21852445602417,[4.29 1.01 0.02],[5 1]
17,4.415046215057373,[4.32 1.01 0.02],[5 1]
18,4.610978603363037,[4.35 1.01 0.02],[5 1]
19,4.8149683475494385,[4.37 1.01 0.02],[5 1]
20,5.012917518615723,[4.40 1.01 0.02],[5.19 0.70]
21,5.2054150104522705,[4.43 1.01 0.02],[5.19 0.70]
22,5.397763252258301,[4.45 1.01 0.02],[5.19 0.70]
23,5.592194557189941,[4.47 1.01 0.01],[5.19 0.70]
24,5.782920837402344,[4.48 1.01 0.01],[5.19 0.70]
25,5.975332021713257,[4.50 1.01 6.27],[5.19 0.70]
26,6.167193412780762,[4.51 1.01 6.25],[5.19 0.70]
27,6.36084246635437,[4.53 1.01 6.24],[5.19 0.70]
28,6.554515361785889,[4.54 1.01 6.21],[5.19 0.70]
29,6.750499486923218,[4.55 1.01 6.18],[5.19 0.70]
30,6.946719408035278,[4.55 1.01 6.15],[5.19 0.70]
31,7.1434338092803955,[4.55 1.01 6.12],[5.19 0.70]
32,7.340093612670898,[4.56 1.01 6.10],[5.19 0.70]
33,7.533854246139526,[4.56 1.01 6.07],[5.19 0.70]
34,7.729629755020142,[4.57 1.01 6.05],[5.19 0.70]
35,7.921955108642578,[4.57 1.00 6.04],[5.19 0.70]
36,8.118327379226685,[4.58 1.00 6.02],[5.19 0.70]
37,8.314992189407349,[4.60 1.00 6.00],[5.19 0.70]
38,8.511340856552124,[4.61 0.99 5.98],[5.19 0.70]
39,8.707936525344849,[4.63 0.99 5.95],[5.19 0.70]
40,8.901537418365479,[4.65 0.98 5.93],[5.19 0.70]
41,9.09384298324585,[4.67 0.97 5.91],[5.19 0.70]
42,9.287182569503784,[4.70 0.96 5.91],[5.19 0.70]
43,9.480598449707031,[4.72 0.95 5.91],[5.19 0.70]
44,9.675291061401367,[4.74 0.95 5.91],[5.19 0.70]
45,9.871453523635864,[4.76 0.94 5.91],[5.19 0.70]
46,10.067449569702148,[4.78 0.93 5.91],[5.19 0.70]
47,10.261457920074463,[4.80 0.92 5.91],[5.19 0.70]
48,10.457273244857788,[4.83 0.91 5.91],[5.19 0.70]
49,10.651042699813843,[4.85 0.90 5.91],[5.19 0.70]
50,10.846678495407104,[4.86 0.90 5.91],[5.19 0.70]
51,11.038845777511597,[4.86 0.90 5.91],[5.19 0.70]
52,11.231767177581787,[4.86 0.90 5.91],[5.19 0.70]
53,11.424353837966919,[4.86 0.90 5.91],[5.19 0.70]
54,11.616866111755371,[4.86 0.90 5.91],[5.19 0.70]
55,11.804894924163818,[4.86 0.90 5.91],[5.19 0.70]
56,11.997992277145386,[4.86 0.90 5.91],[5.19 0.70]
57,12.189702272415161,[4.86 0.90 5.91],[5.19 0.70]
58,12.383411169052124,[4.87 0.90 5.90],[5.19 0.70]
59,12.57706880569458,[4.87 0.89 5.90],[5.19 0.70]
60,12.770388841629028,[4.88 0.89 5.90],[5.19 0.70]
61,12.963881015777588,[4.89 0.89 5.90],[5.19 0.70]
62,13.156410455703735,[4.90 0.88 5.90],[5.19 0.70]
63,13.349470376968384,[4.91 0.88 5.90],[5.19 0.70]
64,13.54145860671997,[4.92 0.88 5.90],[5.19 0.70]
65,13.733911275863647,[4.93 0.87 5.90],[5.19 0.70]
66,13.926211595535278,[4.94 0.87 5.90],[5.19 0.70]
67,14.118919610977173,[4.95 0.86 5.90],[5.19 0.70]
68,14.312476873397827,[4.96 0.86 5.90],[5.19 0.70]
69,14.504387140274048,[4.97 0.86 5.90],[5.19 0.70]
70,14.696317672729492,[4.98 0.85 5.90],[5.19 0.70]
71,14.889331817626953,[4.99 0.85 5.90],[5.19 0.70]
72,15.081595659255981,[5.00 0.84 5.90],[5.19 0.70]
73,15.270402908325195,[5.00 0.84 5.90],[5.19 0.70]
74,15.459279537200928,[5.00 0.84 5.90],[5.19 0.70]
75,15.642792224884033,[5.00 0.84 5.90],[5.19 0.70]
76,15.827721118927002,[5.00 0.84 5.90],[5.19 0.70]
77,16.01217484474182,[5.00 0.84 5.90],[5.19 0.70]
78,16.199434280395508,[5.00 0.84 5.90],[5.19 0.70]
79,16.38825559616089,[5.00 0.84 5.90],[5.19 0.70]
80,16.572643280029297,[5.00 0.84 5.90],[5.19 0.70]
81,16.757020711898804,[5.00 0.84 5.90],[5.19 0.70]
82,16.93783402442932,[5.00 0.84 5.90],[5.19 0.70]
83,17.11327862739563,[5.00 0.84 5.90],[5.19 0.70]
84,17.29341459274292,[5.00 0.84 5.90],[5.19 0.70]
85,17.47385883331299,[5.00 0.84 5.90],[5.19 0.70]
86,17.65371799468994,[5.00 0.84 5.90],[5.19 0.70]
87,17.83018684387207,[5.00 0.84 5.90],[5.19 0.70]
88,18.01011371612549,[5.00 0.84 5.90],[5.19 0.70]
89,18.19010901451111,[5.00 0.84 5.90],[5.19 0.70]
90,18.36628818511963,[5.00 0.84 5.90],[5.19 0.70]
91,18.543538093566895,[5.00 0.84 5.90],[5.19 0.70]
92,18.72312903404236,[5.00 0.84 5.90],[5.19 0.70]
93,18.902623176574707,[5.00 0.84 5.90],[5.19 0.70]
94,19.079512119293213,[5.00 0.84 5.90],[5.19 0.70]
95,19.259087562561035,[5.00 0.84 5.90],[5.19 0.70]
96,19.435295820236206,[5.00 0.84 5.90],[5.19 0.70]
97,19.64706325531006,[5.00 0.84 5.88],[5.19 0.70]
98,19.840567350387573,[5.00 0.84 5.88],[5 1]
99,20.03416895866394,[5.00 0.84 5.89],[5 1]
100,20.22583031654358,[5.01 0.84 5.91],[5 1]
101,20.41818594932556,[5.01 0.84 5.94],[5 1]
102,20.610483407974243,[5.00 0.84 5.97],[5 1]
103,20.80279564857483,[5.00 0.84 6.00],[5 1]
104,20.99489426612854,[4.99 0.84 6.02],[5 1]
105,21.18760919570923,[4.99 0.85 6.04],[5 1]
106,21.382178783416748,[4.98 0.85 6.04],[5 1]
107,21.575578212738037,[4.97 0.85 6.04],[5 1]
108,21.771044969558716,[4.96 0.85 6.05],[5 1]
109,21.964163064956665,[4.95 0.85 6.05],[5 1]
