,time,pos,ref
0,1.0198674201965332,[7.00 3.00 3.14],[0.00 0.00]
1,1.2011585235595703,[7.00 3.00 3.14],[0.00 0.00]
2,1.4211535453796387,[7.00 3.00 3.16],[0.00 0.00]
3,1.630882740020752,[7.00 3.00 3.19],[0.00 0.00]
4,1.8418643474578857,[7.00 3.00 3.21],[0.00 0.00]
5,2.050610065460205,[7.00 3.00 3.24],[0.00 0.00]
6,2.259827136993408,[7.00 3.00 3.26],[0.00 0.00]
7,2.48169207572937,[7.00 3.00 3.29],[0.00 0.00]
8,2.6946773529052734,[7.00 3.00 3.32],[0.00 0.00]
9,2.9028501510620117,[7.00 3.00 3.34],[0.00 0.00]
10,3.111483335494995,[7.00 3.00 3.37],[0.00 0.00]
11,3.320115327835083,[6.99 3.00 3.39],[0.00 0.00]
12,3.540663719177246,[6.98 3.00 3.42],[0.00 0.00]
13,3.7510411739349365,[6.97 2.99 3.45],[0.00 0.00]
14,3.960192918777466,[6.96 2.99 3.48],[0.00 0.00]
15,4.1695356369018555,[6.94 2.98 3.51],[0.00 0.00]
16,4.37692666053772,[6.92 2.98 3.53],[0.00 0.00]
17,4.585833549499512,[6.90 2.97 3.56],[0.00 0.00]
18,4.806385517120361,[6.88 2.96 3.59],[0.00 0.00]
19,5.016881227493286,[6.85 2.94 3.62],[0.00 0.00]
20,5.226039171218872,[6.82 2.93 3.65],[0.00 0.00]
21,5.4381537437438965,[6.79 2.91 3.68],[0.00 0.00]
22,5.647514581680298,[6.75 2.89 3.70],[0.00 0.00]
23,5.856502294540405,[6.72 2.87 3.73],[0.00 0.00]
24,6.077226877212524,[6.68 2.84 3.76],[0.00 0.00]
25,6.290695428848267,[6.64 2.82 3.77],[0.00 0.00]
26,6.504143476486206,[6.61 2.79 3.77],[0.00 0.00]
27,6.717523097991943,[6.57 2.76 3.77],[0.00 0.00]
28,6.92919921875,[6.53 2.73 3.77],[0.00 0.00]
29,7.1539552211761475,[6.49 2.70 3.77],[0.00 0.00]
30,7.3673319816589355,[6.45 2.67 3.77],[0.00 0.00]
31,7.575953960418701,[6.41 2.65 3.76],[0.00 0.00]
32,7.786198139190674,[6.37 2.62 3.76],[0.00 0.00]
33,7.993985652923584,[6.33 2.59 3.76],[0.00 0.00]
34,8.214319467544556,[6.29 2.56 3.76],[0.00 0.00]
35,8.42455506324768,[6.25 2.53 3.76],[0.00 0.00]
36,8.632855415344238,[6.21 2.51 3.76],[0.00 0.00]
37,8.842378854751587,[6.18 2.48 3.76],[0.00 0.00]
38,9.04140853881836,[6.14 2.45 3.72],[0.00 0.00]
39,9.236649751663208,[6.10 2.43 3.60],[0.00 0.00]
40,9.447539806365967,[6.07 2.41 3.47],[0.00 0.00]
41,9.669252395629883,[6.03 2.40 3.33],[0.00 0.00]
42,9.89168405532837,[5.99 2.39 3.19],[0.00 0.00]
43,10.112870931625366,[5.95 2.39 3.03],[0.00 0.00]
44,10.332608222961426,[5.92 2.39 2.97],[0.00 0.00]
45,10.565696001052856,[5.89 2.40 3.01],[0.00 0.00]
46,10.787931680679321,[5.87 2.40 3.12],[0.00 0.00]
47,11.004981517791748,[5.85 2.40 3.16],[0.00 0.00]
48,11.226168870925903,[5.83 2.40 3.12],[0.00 0.00]
49,11.446801662445068,[5.81 2.40 3.20],[0.00 0.00]
50,11.680539608001709,[5.79 2.40 3.14],[0.00 0.00]
51,11.890852689743042,[5.78 2.40 3.24],[0.00 0.00]
52,12.099992990493774,[5.77 2.40 3.28],[0.00 0.00]
53,12.313221454620361,[5.76 2.40 3.32],[0.00 0.00]
54,12.524662733078003,[5.75 2.40 3.34],[0.00 0.00]
55,12.733723878860474,[5.75 2.40 3.36],[0.00 0.00]
56,12.942517042160034,[5.74 2.39 3.36],[0.00 0.00]
57,13.151317119598389,[5.73 2.39 3.33],[0.00 0.00]
58,13.362403631210327,[5.73 2.39 3.29],[0.00 0.00]
59,13.571133375167847,[5.73 2.39 3.23],[0.00 0.00]
60,13.780094861984253,[5.72 2.39 3.18],[0.00 0.00]
61,13.988966703414917,[5.72 2.39 3.15],[0.00 0.00]
62,14.197862148284912,[5.72 2.39 3.12],[0.00 0.00]
63,14.406809329986572,[5.72 2.39 3.09],[0.00 0.00]
64,14.619720697402954,[5.72 2.39 3.07],[0.00 0.00]
65,14.832706212997437,[5.72 2.39 3.04],[0.00 0.00]
66,15.045745372772217,[5.72 2.39 3.01],[0.00 0.00]
67,15.25849986076355,[5.72 2.39 2.98],[0.00 0.00]
68,15.471800804138184,[5.72 2.39 2.96],[0.00 0.00]
69,15.68452501296997,[5.71 2.39 2.93],[0.00 0.00]
70,15.897778272628784,[5.70 2.40 2.91],[0.00 0.00]
71,16.11091899871826,[5.69 2.40 2.87],[0.00 0.00]
72,16.323644399642944,[5.68 2.40 2.84],[0.00 0.00]
73,16.536227703094482,[5.66 2.41 2.81],[0.00 0.00]
74,16.74988341331482,[5.64 2.41 2.78],[0.00 0.00]
75,16.96301007270813,[5.62 2.42 2.75],[0.00 0.00]
76,17.176053524017334,[5.59 2.43 2.73],[0.00 0.00]
77,17.39209270477295,[5.57 2.44 2.72],[0.00 0.00]
78,17.605859756469727,[5.54 2.45 2.72],[0.00 0.00]
79,17.81826901435852,[5.52 2.47 2.72],[0.00 0.00]
80,18.031067371368408,[5.49 2.48 2.72],[0.00 0.00]
81,18.245102643966675,[5.47 2.49 2.72],[0.00 0.00]
82,18.46125364303589,[5.45 2.50 2.72],[0.00 0.00]
83,18.67515778541565,[5.43 2.51 2.72],[0.00 0.00]
84,18.887762784957886,[5.43 2.51 2.72],[0.00 0.00]
85,19.100854873657227,[5.43 2.51 2.72],[0.00 0.00]
86,19.313578128814697,[5.43 2.51 2.72],[0.00 0.00]
87,19.526548624038696,[5.43 2.51 2.72],[0.00 0.00]
88,19.727450609207153,[5.43 2.51 2.72],[0.00 0.00]
89,19.939950227737427,[5.43 2.51 2.72],[0.00 0.00]
