,time,pos,ref
0,1.0188825130462646,[6.00 4.00 4.71],[0.00 0.00]
1,1.2002456188201904,[6.00 4.00 4.71],[0.00 0.00]
2,1.342712163925171,[6.00 4.00 4.71],[0.00 0.00]
3,1.502840518951416,[6.00 4.00 4.71],[0.00 0.00]
4,1.6544687747955322,[6.00 4.00 4.71],[0.00 0.00]
5,1.8178296089172363,[6.00 4.00 4.71],[0.00 0.00]
6,1.9693381786346436,[6.00 4.00 4.71],[0.00 0.00]
7,2.129775285720825,[6.00 4.00 4.71],[0.00 0.00]
8,2.2805211544036865,[6.00 4.00 4.71],[0.00 0.00]
9,2.4561283588409424,[6.00 4.00 4.71],[0.00 0.00]
10,2.6591506004333496,[6.00 4.00 4.71],[7 3]
11,2.8504624366760254,[6.00 4.00 4.72],[7 3]
12,3.047071695327759,[6.00 4.00 4.73],[7 3]
13,3.243293046951294,[6.00 4.00 4.75],[7 3]
14,3.4398810863494873,[6.00 4.00 4.76],[7 3]
15,3.6484036445617676,[6.00 4.00 4.77],[7 3]
16,3.847311496734619,[6.00 4.00 4.79],[7 3]
17,4.046907424926758,[6.00 4.00 4.81],[7 3]
18,4.244246006011963,[6.00 4.00 4.82],[7 3]
19,4.439969539642334,[6.00 4.00 4.84],[7 3]
20,4.636065244674683,[6.00 4.00 4.85],[7 3]
21,4.8443543910980225,[6.00 4.00 4.86],[7 3]
22,5.042189598083496,[6.00 4.00 4.87],[7 3]
23,5.238307237625122,[6.00 4.00 4.89],[7 3]
24,5.436363458633423,[6.00 4.00 4.90],[7 3]
25,5.632740497589111,[6.00 4.00 4.91],[7 3]
26,5.82818603515625,[6.00 4.00 4.92],[7 3]
27,6.036128997802734,[6.00 4.00 4.93],[7 3]
28,6.234382629394531,[6.00 4.00 4.95],[7 3]
29,6.430525779724121,[6.00 4.00 4.96],[7 3]
30,6.627636194229126,[6.00 4.00 4.97],[7 3]
31,6.824899673461914,[6.00 4.00 4.98],[7 3]
32,7.02013635635376,[6.00 4.00 4.99],[7 3]
33,7.228134393692017,[6.00 4.00 5.00],[7 3]
34,7.42651891708374,[6.00 4.00 5.02],[7 3]
35,7.6226487159729,[6.00 4.00 5.03],[7 3]
36,7.820181608200073,[6.00 4.00 5.04],[7 3]
37,8.016162633895874,[6.00 4.00 5.05],[7 3]
38,8.211609363555908,[6.00 4.00 5.06],[7 3]
39,8.419907808303833,[6.00 4.00 5.07],[7 3]
40,8.618174076080322,[6.00 4.00 5.08],[7 3]
41,8.81372880935669,[6.00 4.00 5.10],[7 3]
42,9.011857986450195,[6.00 4.00 5.11],[7 3]
43,9.211671113967896,[6.00 4.00 5.12],[7 3]
44,9.407787799835205,[6.00 4.00 5.13],[7 3]
45,9.616042137145996,[6.00 4.00 5.14],[7 3]
46,9.814255714416504,[6.00 4.00 5.15],[7 3]
47,10.010329484939575,[6.00 4.00 5.17],[7 3]
48,10.208267450332642,[6.00 4.00 5.18],[7 3]
49,10.407564878463745,[6.00 4.00 5.19],[7 3]
50,10.60382890701294,[6.00 4.00 5.19],[7 3]
51,10.811918020248413,[6.00 4.00 5.20],[7 3]
52,11.010321617126465,[6.00 4.00 5.21],[7 3]
53,11.206441640853882,[6.00 3.99 5.21],[7 3]
54,11.403584957122803,[6.00 3.99 5.22],[7 3]
55,11.599992990493774,[6.01 3.98 5.23],[7 3]
56,11.795848846435547,[6.01 3.98 5.24],[7 3]
57,12.003876686096191,[6.02 3.96 5.25],[7 3]
58,12.202163696289062,[6.03 3.95 5.26],[7 3]
59,12.397756814956665,[6.04 3.94 5.27],[7 3]
60,12.595996618270874,[6.05 3.92 5.28],[7 3]
61,12.79210352897644,[6.06 3.90 5.29],[7 3]
62,12.988004446029663,[6.07 3.88 5.30],[7 3]
63,13.191943645477295,[6.09 3.85 5.31],[7 3]
64,13.38986325263977,[6.11 3.83 5.32],[7 3]
65,13.586132764816284,[6.13 3.80 5.33],[7 3]
66,13.783679723739624,[6.15 3.77 5.34],[7 3]
67,13.979538440704346,[6.17 3.74 5.35],[7 3]
68,14.175718784332275,[6.19 3.71 5.36],[7 3]
69,14.379934072494507,[6.22 3.67 5.36],[7 3]
70,14.577801704406738,[6.25 3.63 5.36],[7 3]
71,14.773424625396729,[6.27 3.60 5.36],[7 3]
72,14.965697526931763,[6.30 3.57 5.37],[7 3]
73,15.160277843475342,[6.32 3.53 5.36],[7 3]
74,15.351089239120483,[6.35 3.50 5.36],[7 3]
75,15.559195756912231,[6.37 3.48 5.36],[7 3]
76,15.757360219955444,[6.39 3.45 5.35],[7 3]
77,15.953601121902466,[6.41 3.43 5.35],[7 3]
78,16.151501178741455,[6.42 3.40 5.35],[7 3]
79,16.350616216659546,[6.44 3.38 5.35],[7 3]
80,16.54693293571472,[6.45 3.36 5.35],[7 3]
81,16.75509810447693,[6.47 3.34 5.35],[7 3]
82,16.95328998565674,[6.48 3.33 5.35],[7 3]
83,17.14954710006714,[6.49 3.31 5.35],[7 3]
84,17.346757411956787,[6.50 3.30 5.35],[7 3]
85,17.544244050979614,[6.50 3.30 5.35],[7 3]
86,17.74281597137451,[6.51 3.29 5.35],[7 3]
87,17.95123314857483,[6.51 3.28 5.35],[7 3]
88,18.149378776550293,[6.51 3.28 5.35],[7 3]
89,18.344969034194946,[6.51 3.28 5.35],[7 3]
90,18.543297290802002,[6.51 3.28 5.36],[7 3]
91,18.73996925354004,[6.51 3.28 5.37],[7 3]
92,18.935081481933594,[6.51 3.28 5.38],[7 3]
93,19.142671823501587,[6.51 3.28 5.39],[7 3]
94,19.341264247894287,[6.51 3.28 5.40],[7 3]
95,19.537384033203125,[6.51 3.28 5.41],[7 3]
96,19.7353355884552,[6.51 3.28 5.42],[7 3]
97,19.931636810302734,[6.51 3.28 5.44],[7 3]
98,20.12660527229309,[6.51 3.28 5.45],[7 3]
