,time,pos,ref
0,1.0240635871887207,[4 1 0],[0.00 0.00]
1,1.2458429336547852,[4.00 1.00 0.02],[5 1]
2,1.4415647983551025,[4.00 1.00 0.02],[5 1]
3,1.6375503540039062,[4.01 1.00 0.03],[5 1]
4,1.8364551067352295,[4.02 1.00 0.03],[5 1]
5,2.031686544418335,[4.03 1.00 0.02],[5 1]
6,2.227367877960205,[4.04 1.00 0.02],[5 1]
7,2.448183298110962,[4.05 1.00 0.02],[5 1]
8,2.6465110778808594,[4.07 1.00 0.02],[5 1]
9,2.841766595840454,[4.09 1.00 0.02],[5 1]
10,3.0388295650482178,[4.12 1.00 0.02],[5 1]
11,3.235508680343628,[4.14 1.00 0.02],[5 1]
12,3.431992292404175,[4.17 1.00 0.02],[5 1]
13,3.640848159790039,[4.20 1.00 0.02],[5 1]
14,3.8384668827056885,[4.23 1.01 0.02],[5 1]
15,4.033391714096069,[4.26 1.01 0.02],[5 1]
16,4.230137348175049,[4.29 1.01 0.02],[5 1]
17,4.426662445068359,[4.32 1.01 0.02],[5 1]
18,4.623263835906982,[4.35 1.01 0.02],[5 1]
19,4.832557439804077,[4.38 1.01 0.02],[5 1]
20,5.033856630325317,[4.40 1.01 0.02],[5.44 0.78]
21,5.225464344024658,[4.43 1.01 0.02],[5.44 0.78]
22,5.419501543045044,[4.46 1.01 0.02],[5.44 0.78]
23,5.614317893981934,[4.49 1.01 0.03],[5.44 0.78]
24,5.803921699523926,[4.53 1.01 0.03],[5.44 0.78]
25,5.991570711135864,[4.56 1.01 0.03],[5.44 0.78]
26,6.187485456466675,[4.60 1.01 0.02],[5.44 0.78]
27,6.376969575881958,[4.63 1.01 0.03],[5.44 0.78]
28,6.573957443237305,[4.66 1.02 0.03],[5.44 0.78]
29,6.767745733261108,[4.69 1.02 0.03],[5.44 0.78]
30,6.9636242389678955,[4.72 1.02 0.03],[5.44 0.78]
31,7.155561685562134,[4.74 1.02 0.03],[5.44 0.78]
32,7.352178335189819,[4.76 1.02 0.03],[5.44 0.78]
33,7.547948360443115,[4.78 1.02 0.02],[5.44 0.78]
34,7.741489410400391,[4.80 1.02 0.02],[5.44 0.78]
35,7.937242269515991,[4.82 1.02 6.28],[5.44 0.78]
36,8.130140542984009,[4.83 1.02 6.25],[5.44 0.78]
37,8.32262134552002,[4.84 1.02 6.22],[5.44 0.78]
38,8.51564621925354,[4.85 1.02 6.19],[5.44 0.78]
39,8.707881212234497,[4.86 1.02 6.16],[5.44 0.78]
40,8.903596878051758,[4.87 1.02 6.13],[5.44 0.78]
41,9.099961757659912,[4.88 1.01 6.10],[5.44 0.78]
42,9.293571710586548,[4.90 1.01 6.06],[5.44 0.78]
43,9.489327907562256,[4.92 1.01 6.03],[5.44 0.78]
44,9.685720920562744,[4.93 1.00 6.00],[5.44 0.78]
45,9.879473209381104,[4.96 1.00 5.97],[5.44 0.78]
46,10.0714852809906,[4.98 0.99 5.96],[5.44 0.78]
47,10.264573574066162,[5.00 0.98 5.96],[5.44 0.78]
48,10.456636190414429,[5.02 0.98 5.96],[5.44 0.78]
49,10.649605512619019,[5.04 0.97 5.95],[5.44 0.78]
50,10.84180235862732,[5.06 0.96 5.95],[5.44 0.78]
51,11.03373384475708,[5.08 0.96 5.95],[5.44 0.78]
52,11.226531744003296,[5.10 0.95 5.95],[5.44 0.78]
53,11.415302753448486,[5.10 0.95 5.95],[5.44 0.78]
54,11.60337519645691,[5.10 0.95 5.95],[5.44 0.78]
55,11.79504132270813,[5.10 0.95 5.95],[5.44 0.78]
56,11.984063625335693,[5.10 0.95 5.95],[5.44 0.78]
57,12.176934719085693,[5.10 0.95 5.95],[5.44 0.78]
58,12.3658287525177,[5.10 0.95 5.95],[5.44 0.78]
59,12.558030605316162,[5.10 0.95 5.94],[5.44 0.78]
60,12.750405311584473,[5.10 0.95 5.93],[5.44 0.78]
61,12.943577766418457,[5.11 0.95 5.93],[5.44 0.78]
62,13.136216640472412,[5.11 0.94 5.93],[5.44 0.78]
63,13.328885793685913,[5.12 0.94 5.93],[5.44 0.78]
64,13.521244287490845,[5.13 0.94 5.93],[5.44 0.78]
65,13.713550329208374,[5.14 0.93 5.93],[5.44 0.78]
66,13.905663013458252,[5.15 0.93 5.93],[5.44 0.78]
67,14.09878945350647,[5.16 0.93 5.93],[5.44 0.78]
68,14.294527292251587,[5.17 0.92 5.93],[5.44 0.78]
69,14.488272666931152,[5.18 0.92 5.93],[5.44 0.78]
70,14.683825492858887,[5.19 0.91 5.93],[5.44 0.78]
71,14.880897283554077,[5.20 0.91 5.93],[5.44 0.78]
72,15.077758073806763,[5.21 0.91 5.92],[5.44 0.78]
73,15.26598072052002,[5.22 0.90 5.92],[5.44 0.78]
74,15.45729660987854,[5.23 0.90 5.92],[5.44 0.78]
75,15.645726442337036,[5.23 0.90 5.92],[5.44 0.78]
76,15.834957361221313,[5.24 0.90 5.92],[5.44 0.78]
77,16.023027420043945,[5.24 0.90 5.92],[5.44 0.78]
78,16.210814237594604,[5.25 0.89 5.92],[5.44 0.78]
79,16.39974069595337,[5.25 0.89 5.92],[5.44 0.78]
80,16.606800317764282,[5.25 0.89 5.91],[5.44 0.78]
81,16.80423140525818,[5.26 0.89 5.91],[5 1]
82,16.996537446975708,[5.26 0.89 5.92],[7 1]
83,17.188860177993774,[5.27 0.89 5.95],[7 1]
84,17.381908178329468,[5.27 0.88 5.99],[7 1]
85,17.575034379959106,[5.28 0.88 6.05],[7 1]
86,17.78191566467285,[5.28 0.88 6.12],[7 1]
87,17.985114097595215,[5.29 0.88 6.22],[7 1]
88,18.172189950942993,[5.29 0.88 0.02],[7 1]
89,18.378257274627686,[5.31 0.88 0.09],[4.91 1.80]
90,18.582990646362305,[5.32 0.88 0.18],[4.91 1.80]
91,18.78720498085022,[5.32 0.88 0.27],[4.91 1.80]
92,19.002955198287964,[5.33 0.89 0.34],[4.91 1.80]
93,19.20923948287964,[5.34 0.89 0.41],[4.91 1.80]
94,19.413544178009033,[5.34 0.89 0.46],[4.91 1.80]
95,19.61898446083069,[5.34 0.89 0.50],[4.91 1.80]
96,19.82759737968445,[5.34 0.89 0.52],[4.91 1.80]
97,20.03674054145813,[5.34 0.89 0.54],[4.91 1.80]
98,20.2561936378479,[5.34 0.89 0.57],[4.91 1.80]
99,20.466397762298584,[5.34 0.89 0.59],[4.91 1.80]
100,20.675719738006592,[5.34 0.89 0.62],[4.91 1.80]
101,20.884426832199097,[5.34 0.89 0.64],[4.91 1.80]
102,21.09239172935486,[5.34 0.89 0.66],[4.91 1.80]
103,21.297818422317505,[5.34 0.89 0.69],[4.91 1.80]
104,21.513763904571533,[5.34 0.89 0.71],[4.91 1.80]
105,21.719924926757812,[5.34 0.89 0.73],[4.91 1.80]
106,21.92866086959839,[5.34 0.89 0.75],[4.91 1.80]
107,22.138087272644043,[5.34 0.89 0.77],[4.91 1.80]
108,22.333390712738037,[5.34 0.89 0.79],[4.91 1.80]
109,22.542226314544678,[5.34 0.89 0.81],[4.94 1.81]
110,22.758901596069336,[5.34 0.89 0.83],[4.94 1.81]
111,22.96893811225891,[5.34 0.89 0.85],[4.94 1.81]
112,23.174510955810547,[5.34 0.89 0.87],[4.94 1.81]
113,23.37955355644226,[5.34 0.89 0.89],[4.94 1.81]
114,23.58696484565735,[5.34 0.89 0.91],[4.94 1.81]
115,23.79183578491211,[5.34 0.89 0.93],[4.94 1.81]
116,24.007771968841553,[5.34 0.89 0.94],[4.94 1.81]
117,24.214149475097656,[5.34 0.89 0.96],[4.94 1.81]
118,24.41875386238098,[5.34 0.89 0.98],[4.94 1.81]
119,24.623886585235596,[5.34 0.89 1.00],[4.94 1.81]
120,24.824946403503418,[5.34 0.89 1.02],[4.94 1.81]
121,25.02907419204712,[5.34 0.89 1.03],[4.94 1.81]
122,25.245131969451904,[5.34 0.89 1.05],[4.94 1.81]
123,25.45127773284912,[5.34 0.89 1.07],[4.94 1.81]
124,25.65582823753357,[5.34 0.89 1.08],[4.94 1.81]
125,25.861075162887573,[5.34 0.89 1.10],[4.94 1.81]
126,26.065913677215576,[5.34 0.89 1.11],[4.94 1.81]
127,26.269825220108032,[5.34 0.89 1.12],[4.94 1.81]
128,26.485891103744507,[5.34 0.89 1.14],[4.94 1.81]
129,26.691952228546143,[5.34 0.89 1.16],[4.94 1.81]
130,26.897741556167603,[5.34 0.89 1.17],[4.94 1.81]
131,27.102705717086792,[5.34 0.89 1.19],[4.94 1.81]
132,27.30610156059265,[5.34 0.89 1.20],[4.94 1.81]
133,27.51076579093933,[5.34 0.89 1.22],[4.94 1.81]
134,27.727176427841187,[5.34 0.89 1.23],[4.94 1.81]
135,27.93302345275879,[5.34 0.89 1.25],[4.94 1.81]
136,28.138859510421753,[5.34 0.89 1.26],[4.94 1.81]
137,28.351454257965088,[5.34 0.89 1.28],[4.94 1.81]
138,28.547011852264404,[5.34 0.89 1.30],[4.94 1.81]
139,28.73564076423645,[5.34 0.89 1.31],[4.94 1.81]
140,28.94810724258423,[5.34 0.90 1.32],[4.94 1.81]
141,29.152082920074463,[5.35 0.90 1.34],[4.94 1.81]
142,29.360297679901123,[5.35 0.91 1.35],[4.95 1.82]
143,29.56738805770874,[5.35 0.92 1.36],[4.95 1.82]
144,29.773036003112793,[5.35 0.93 1.36],[4.95 1.82]
145,29.976841926574707,[5.35 0.93 1.36],[4.95 1.82]
146,30.182313203811646,[5.35 0.93 1.37],[4.95 1.82]
147,30.397677898406982,[5.35 0.93 1.38],[4.95 1.82]
148,30.603591203689575,[5.35 0.93 1.39],[4.95 1.82]
149,30.808945178985596,[5.35 0.93 1.40],[4.95 1.82]
150,31.013444662094116,[5.35 0.93 1.41],[4.95 1.82]
151,31.217851877212524,[5.35 0.93 1.42],[4.95 1.82]
152,31.422940254211426,[5.35 0.93 1.43],[4.95 1.82]
153,31.63996195793152,[5.35 0.93 1.44],[4.95 1.82]
154,31.84551239013672,[5.35 0.93 1.46],[4.95 1.82]
155,32.0504732131958,[5.35 0.93 1.47],[4.95 1.82]
156,32.25927805900574,[5.35 0.93 1.48],[4.95 1.82]
