,time,pos,ref
0,1.019481897354126,[3.00 1.00 3.14],[0.00 0.00]
1,1.2296216487884521,[3.00 1.00 3.14],[1 1]
2,1.4089303016662598,[3.00 1.00 3.14],[1 1]
3,1.5768706798553467,[3.00 1.00 3.14],[1 1]
4,1.7592217922210693,[3.00 1.00 3.14],[1 1]
5,1.9336981773376465,[3.00 1.00 3.14],[1 1]
6,2.1097469329833984,[3.00 1.00 3.14],[1 1]
7,2.2850072383880615,[3.00 1.00 3.14],[1 1]
8,2.461266279220581,[3.00 1.00 3.14],[1 1]
9,2.637140989303589,[3.00 1.00 3.14],[1 1]
10,2.8137621879577637,[3.00 1.00 3.14],[1 1]
11,2.985625743865967,[3.00 1.00 3.14],[1 1]
12,3.161301374435425,[3.00 1.00 3.14],[1 1]
13,3.3333277702331543,[3.00 1.00 3.14],[1 1]
14,3.5130815505981445,[3.00 1.00 3.14],[1 1]
15,3.6855216026306152,[3.00 1.00 3.14],[1 1]
16,3.862311840057373,[3.00 1.00 3.14],[1 1]
17,4.035505056381226,[3.00 1.00 3.14],[1 1]
18,4.21440315246582,[3.00 1.00 3.14],[1 1]
19,4.387395858764648,[3.00 1.00 3.14],[1 1]
20,4.5635716915130615,[3.00 1.00 3.14],[1 1]
21,4.73469352722168,[3.00 1.00 3.14],[1 1]
22,4.911323308944702,[3.00 1.00 3.14],[1 1]
23,5.08052134513855,[3.00 1.00 3.14],[1 1]
24,5.255583047866821,[3.00 1.00 3.14],[1 1]
25,5.425181150436401,[3.00 1.00 3.14],[1 1]
26,5.599900484085083,[3.00 1.00 3.14],[1 1]
27,5.771268129348755,[3.00 1.00 3.14],[1 1]
28,5.944472074508667,[3.00 1.00 3.14],[1 1]
29,6.119213104248047,[3.00 1.00 3.14],[1 1]
30,6.29620361328125,[3.00 1.00 3.14],[1 1]
31,6.4724037647247314,[3.00 1.00 3.14],[1 1]
32,6.647600412368774,[3.00 1.00 3.14],[1 1]
33,6.823693037033081,[3.00 1.00 3.14],[1 1]
34,6.996885538101196,[3.00 1.00 3.14],[1 1]
35,7.172258377075195,[3.00 1.00 3.14],[1 1]
36,7.34926962852478,[3.00 1.00 3.14],[1 1]
37,7.524377822875977,[3.00 1.00 3.14],[1 1]
