,time,pos,ref
0,1.0241515636444092,[4 1 0],[0.00 0.00]
1,1.2565956115722656,[4.00 1.00 0.02],[5 1]
2,1.456941843032837,[4.00 1.00 0.01],[5 1]
3,1.6541969776153564,[4.01 1.00 0.01],[5 1]
4,1.8506245613098145,[4.02 1.00 0.02],[5 1]
5,2.0458667278289795,[4.03 1.00 0.02],[5 1]
6,2.241980791091919,[4.04 1.00 0.01],[5 1]
7,2.450331211090088,[4.05 1.00 0.01],[5 1]
8,2.6489739418029785,[4.07 1.00 0.01],[5 1]
9,2.8441102504730225,[4.09 1.00 0.01],[5 1]
10,3.040606737136841,[4.12 1.00 0.01],[5 1]
11,3.237260341644287,[4.14 1.00 0.01],[5 1]
12,3.4335312843322754,[4.17 1.00 0.01],[5 1]
13,3.641873359680176,[4.20 1.00 0.01],[5 1]
14,3.8419740200042725,[4.23 1.00 0.01],[5.25 0.66]
15,4.036752939224243,[4.26 1.00 0.01],[5.25 0.66]
16,4.233141899108887,[4.29 1.00 0.01],[5.25 0.66]
17,4.429672956466675,[4.31 1.00 0.01],[5.25 0.66]
18,4.621877431869507,[4.33 1.00 0.01],[5.25 0.66]
19,4.814012765884399,[4.35 1.00 0.00],[5.25 0.66]
20,5.006673336029053,[4.37 1.00 6.27],[5.25 0.66]
21,5.199202060699463,[4.39 1.00 6.25],[5.25 0.66]
22,5.392170429229736,[4.40 1.00 6.22],[5.25 0.66]
23,5.586034536361694,[4.41 1.00 6.20],[5.25 0.66]
24,5.777538299560547,[4.42 1.00 6.17],[5.25 0.66]
25,5.9737184047698975,[4.43 1.00 6.15],[5.25 0.66]
26,6.167474269866943,[4.43 1.00 6.12],[5.25 0.66]
27,6.3601508140563965,[4.44 1.00 6.09],[5.25 0.66]
28,6.555628776550293,[4.46 1.00 6.07],[5.25 0.66]
29,6.748838901519775,[4.47 0.99 6.06],[5.25 0.66]
30,6.944390535354614,[4.49 0.99 6.03],[5.25 0.66]
31,7.141224384307861,[4.51 0.98 6.01],[5.25 0.66]
32,7.3379175662994385,[4.53 0.98 5.98],[5.25 0.66]
33,7.530990123748779,[4.56 0.97 5.95],[5.25 0.66]
34,7.726889371871948,[4.58 0.96 5.94],[5.25 0.66]
35,7.920356512069702,[4.61 0.95 5.93],[5.25 0.66]
36,8.116382598876953,[4.63 0.94 5.93],[5.25 0.66]
37,8.309649467468262,[4.66 0.93 5.92],[5.25 0.66]
38,8.501680374145508,[4.68 0.92 5.92],[5.25 0.66]
39,8.697243928909302,[4.71 0.91 5.92],[5.25 0.66]
40,8.891082763671875,[4.73 0.90 5.93],[5.25 0.66]
41,9.086870908737183,[4.76 0.90 5.93],[5.25 0.66]
42,9.280121326446533,[4.78 0.89 5.93],[5.25 0.66]
43,9.475711345672607,[4.80 0.88 5.93],[5.25 0.66]
44,9.668927907943726,[4.82 0.87 5.93],[5.25 0.66]
45,9.864755153656006,[4.84 0.86 5.93],[5.25 0.66]
46,10.058249473571777,[4.86 0.86 5.93],[5.25 0.66]
47,10.250282764434814,[4.88 0.85 5.92],[5.25 0.66]
48,10.442873239517212,[4.90 0.84 5.92],[5.25 0.66]
49,10.635348081588745,[4.90 0.84 5.92],[5.25 0.66]
50,10.823419570922852,[4.90 0.84 5.92],[5.25 0.66]
51,11.012640237808228,[4.90 0.84 5.92],[5.25 0.66]
52,11.200611591339111,[4.90 0.84 5.92],[5.25 0.66]
53,11.384828567504883,[4.90 0.84 5.92],[5.25 0.66]
54,11.573668241500854,[4.90 0.84 5.92],[5.25 0.66]
55,11.765756130218506,[4.90 0.84 5.91],[5.25 0.66]
56,11.958539247512817,[4.90 0.84 5.91],[5.25 0.66]
57,12.151196479797363,[4.91 0.84 5.91],[5.25 0.66]
58,12.342970371246338,[4.92 0.84 5.91],[5.25 0.66]
59,12.53195333480835,[4.92 0.83 5.91],[5.25 0.66]
60,12.725131750106812,[4.93 0.83 5.91],[5.25 0.66]
61,12.913650751113892,[4.94 0.83 5.91],[5.25 0.66]
62,13.105102777481079,[4.95 0.82 5.91],[5.25 0.66]
63,13.297710180282593,[4.96 0.82 5.91],[5.25 0.66]
64,13.490368843078613,[4.97 0.81 5.91],[5.25 0.66]
65,13.681317806243896,[4.98 0.81 5.91],[5.25 0.66]
66,13.871611595153809,[4.99 0.81 5.90],[5.25 0.66]
67,14.060390949249268,[5.00 0.80 5.90],[5.25 0.66]
68,14.251702308654785,[5.01 0.80 5.90],[5.25 0.66]
69,14.440840482711792,[5.02 0.79 5.90],[5.25 0.66]
70,14.63363766670227,[5.03 0.79 5.90],[5.25 0.66]
71,14.826531171798706,[5.04 0.79 5.90],[5.25 0.66]
72,15.019142389297485,[5.05 0.78 5.90],[5.25 0.66]
73,15.214046001434326,[5.06 0.78 5.90],[5.25 0.66]
74,15.407331466674805,[5.07 0.77 5.90],[5.25 0.66]
75,15.599337577819824,[5.08 0.77 5.90],[5.25 0.66]
76,15.79170536994934,[5.08 0.77 5.90],[5.25 0.66]
77,15.98410677909851,[5.08 0.77 5.90],[5.25 0.66]
78,16.16931986808777,[5.08 0.77 5.90],[5.25 0.66]
79,16.352811336517334,[5.08 0.77 5.90],[5.25 0.66]
80,16.545519590377808,[5.08 0.77 5.90],[5.25 0.66]
81,16.738415002822876,[5.08 0.77 5.90],[5.25 0.66]
82,16.923795223236084,[5.08 0.77 5.90],[5.25 0.66]
83,17.107033014297485,[5.08 0.77 5.90],[5.25 0.66]
84,17.287421226501465,[5.08 0.77 5.90],[5.25 0.66]
85,17.472254276275635,[5.08 0.77 5.90],[5.25 0.66]
86,17.660802841186523,[5.08 0.77 5.90],[5.25 0.66]
87,17.852548122406006,[5.08 0.77 5.90],[5.25 0.66]
88,18.044231414794922,[5.08 0.77 5.90],[5.25 0.66]
89,18.23361587524414,[5.08 0.77 5.90],[5.25 0.66]
90,18.421799898147583,[5.08 0.77 5.90],[5.25 0.66]
91,18.614555835723877,[5.08 0.77 5.90],[5.25 0.66]
92,18.8062584400177,[5.08 0.77 5.90],[5.25 0.66]
93,18.995063543319702,[5.08 0.77 5.90],[5.25 0.66]
94,19.180140256881714,[5.08 0.77 5.90],[5.25 0.66]
95,19.36867666244507,[5.08 0.77 5.90],[5.25 0.66]
96,19.556063413619995,[5.08 0.77 5.90],[5.25 0.66]
97,19.741148948669434,[5.08 0.77 5.90],[5.25 0.66]
98,19.93265438079834,[5.08 0.77 5.90],[5.25 0.66]
99,20.14924693107605,[5.08 0.77 5.89],[5.25 0.66]
100,20.348004817962646,[5.09 0.77 5.89],[5 1]
101,20.543452262878418,[5.09 0.77 5.91],[7 1]
102,20.736504554748535,[5.09 0.77 5.94],[7 1]
103,20.93276596069336,[5.09 0.77 5.99],[7 1]
104,21.12816858291626,[5.10 0.76 6.06],[7 1]
105,21.33191442489624,[5.10 0.76 6.16],[7 1]
106,21.526559591293335,[5.10 0.76 6.28],[7 1]
107,21.71772003173828,[5.11 0.76 0.11],[7 1]
108,21.911970615386963,[5.11 0.76 0.23],[7 1]
109,22.103559970855713,[5.12 0.77 0.33],[7 1]
110,22.295784950256348,[5.14 0.77 0.44],[7 1]
111,22.49940824508667,[5.15 0.78 0.55],[7 1]
112,22.697853326797485,[5.16 0.79 0.65],[7 1]
113,22.893653869628906,[5.17 0.79 0.74],[7 1]
114,23.09169578552246,[5.18 0.80 0.83],[7 1]
115,23.28962993621826,[5.19 0.81 0.89],[7 1]
116,23.487529516220093,[5.20 0.82 0.95],[7 1]
117,23.695602893829346,[5.20 0.83 1.00],[7 1]
118,23.88975501060486,[5.21 0.83 1.05],[7 1]
119,24.081892490386963,[5.21 0.84 1.08],[7 1]
120,24.283523082733154,[5.21 0.84 1.10],[7 1]
121,24.471880674362183,[5.22 0.85 1.11],[7 1]
122,24.666882753372192,[5.22 0.85 1.11],[7 1]
123,24.86797785758972,[5.22 0.85 1.10],[7 1]
124,25.06433081626892,[5.22 0.85 1.09],[7 1]
125,25.262714385986328,[5.22 0.85 1.08],[7 1]
126,25.45964503288269,[5.22 0.86 1.05],[7 1]
127,25.654911041259766,[5.22 0.86 1.03],[7 1]
128,25.847686529159546,[5.22 0.86 1.02],[7 1]
129,26.04396414756775,[5.22 0.86 1.00],[7 1]
130,26.23618769645691,[5.22 0.86 0.99],[7 1]
131,26.436298847198486,[5.22 0.86 0.97],[7 1]
132,26.634026527404785,[5.22 0.86 0.96],[7 1]
133,26.82990288734436,[5.22 0.86 0.94],[7 1]
134,27.024253129959106,[5.22 0.86 0.92],[7 1]
135,27.22057032585144,[5.22 0.86 0.90],[7 1]
136,27.416048526763916,[5.22 0.86 0.89],[7 1]
137,27.61959147453308,[5.22 0.86 0.87],[7 1]
138,27.817922830581665,[5.22 0.86 0.85],[7 1]
139,28.01419496536255,[5.22 0.86 0.83],[7 1]
140,28.210739374160767,[5.22 0.86 0.82],[7 1]
141,28.406867265701294,[5.22 0.86 0.80],[7 1]
142,28.603605031967163,[5.22 0.86 0.78],[7 1]
143,28.807615280151367,[5.22 0.86 0.77],[7 1]
144,29.005977392196655,[5.22 0.86 0.75],[7 1]
145,29.201145887374878,[5.22 0.86 0.73],[7 1]
146,29.39553189277649,[5.22 0.86 0.71],[7 1]
147,29.594943284988403,[5.22 0.86 0.70],[7 1]
148,29.791401624679565,[5.22 0.86 0.69],[7 1]
149,29.99906826019287,[5.22 0.86 0.67],[7 1]
150,30.19790005683899,[5.22 0.86 0.66],[7 1]
151,30.397347450256348,[5.22 0.86 0.65],[7 1]
152,30.59168028831482,[5.22 0.86 0.63],[7 1]
153,30.790732383728027,[5.22 0.86 0.62],[7 1]
154,30.987141370773315,[5.22 0.86 0.61],[7 1]
155,31.195457458496094,[5.22 0.86 0.59],[7 1]
156,31.39383363723755,[5.22 0.86 0.58],[7 1]
157,31.589758157730103,[5.22 0.86 0.56],[7 1]
158,31.787055730819702,[5.22 0.86 0.55],[7 1]
159,31.984086990356445,[5.22 0.86 0.54],[7 1]
160,32.17950439453125,[5.22 0.86 0.52],[7 1]
161,32.387465715408325,[5.22 0.86 0.51],[7 1]
162,32.58527159690857,[5.22 0.86 0.49],[7 1]
163,32.78175663948059,[5.22 0.86 0.48],[7 1]
164,32.97974181175232,[5.22 0.86 0.47],[7 1]
165,33.17501950263977,[5.22 0.86 0.45],[7 1]
166,33.37102198600769,[5.22 0.86 0.44],[7 1]
167,33.57944965362549,[5.22 0.86 0.43],[7 1]
168,33.777364015579224,[5.22 0.86 0.41],[7 1]
169,33.972983837127686,[5.22 0.86 0.40],[7 1]
170,34.17118716239929,[5.22 0.86 0.39],[7 1]
171,34.371071338653564,[5.22 0.86 0.38],[7 1]
172,34.56324648857117,[5.22 0.86 0.37],[7 1]
173,34.77078580856323,[5.22 0.86 0.36],[7 1]
174,34.96540570259094,[5.22 0.86 0.35],[7 1]
175,35.156898975372314,[5.23 0.86 0.33],[7 1]
