,time,pos,ref
0,1.0247914791107178,[5 3 0],[0.00 0.00]
1,1.2576444149017334,[5.00 3.00 6.28],[6 1]
2,1.4526281356811523,[5.00 3.00 6.26],[6 1]
3,1.6492056846618652,[5.00 3.00 6.22],[6 1]
4,1.8463928699493408,[5.00 3.00 6.17],[6 1]
5,2.042325735092163,[5.00 3.00 6.08],[6 1]
6,2.234252452850342,[5.00 3.00 5.98],[6 1]
7,2.4299614429473877,[5.00 3.00 5.87],[6 1]
8,2.636199712753296,[5.00 3.00 5.73],[6 1]
9,2.8368406295776367,[5.00 3.00 5.59],[6 1]
10,3.0325212478637695,[5.00 3.00 5.44],[6 1]
11,3.229008674621582,[5.00 3.00 5.31],[6 1]
12,3.421541452407837,[5.00 3.00 5.18],[6 1]
13,3.6149566173553467,[5.00 2.99 5.05],[6 1]
14,3.828326940536499,[5.01 2.99 4.91],[6 1]
15,4.02985405921936,[5.01 2.98 4.75],[6 1]
16,4.229006052017212,[5.01 2.96 4.62],[6 1]
17,4.42687726020813,[5.01 2.95 4.50],[6 1]
18,4.625819683074951,[5.00 2.94 4.40],[6 1]
19,4.8222479820251465,[5.00 2.92 4.32],[6 1]
20,5.02671217918396,[5.00 2.91 4.27],[6 1]
21,5.224883556365967,[4.99 2.90 4.22],[6 1]
22,5.420196533203125,[4.98 2.89 4.20],[6 1]
23,5.614413261413574,[4.98 2.87 4.20],[6 1]
24,5.81082558631897,[4.97 2.86 4.22],[6 1]
25,6.009781122207642,[4.96 2.85 4.25],[6 1]
26,6.218143463134766,[4.96 2.84 4.30],[6 1]
27,6.416595697402954,[4.95 2.83 4.35],[6 1]
28,6.612613916397095,[4.95 2.82 4.42],[6 1]
29,6.806226968765259,[4.95 2.81 4.49],[6 1]
30,7.001981019973755,[4.95 2.81 4.58],[6 1]
31,7.197839975357056,[4.95 2.80 4.67],[6 1]
32,7.406389474868774,[4.95 2.80 4.78],[6 1]
33,7.604283809661865,[4.95 2.79 4.91],[6 1]
34,7.799982786178589,[4.95 2.79 5.03],[6 1]
35,7.993887186050415,[4.95 2.79 5.16],[6 1]
36,8.190228939056396,[4.95 2.79 5.30],[6 1]
37,8.381940603256226,[4.95 2.79 5.43],[6 1]
38,8.590132474899292,[4.96 2.78 5.57],[6 1]
39,8.788147449493408,[4.96 2.77 5.71],[6 1]
40,8.983942985534668,[4.97 2.77 5.82],[6 1]
41,9.181734085083008,[4.98 2.76 5.92],[6 1]
42,9.377593517303467,[4.99 2.76 5.99],[6 1]
43,9.573570728302002,[5.00 2.76 6.05],[6 1]
44,9.781822919845581,[5.01 2.75 6.08],[6 1]
45,9.979675769805908,[5.02 2.75 6.10],[6 1]
46,10.172121524810791,[5.03 2.75 6.10],[6 1]
47,10.36593222618103,[5.05 2.75 6.09],[6 1]
48,10.562160968780518,[5.06 2.75 6.06],[6 1]
49,10.75734829902649,[5.07 2.74 6.00],[6 1]
50,10.96559762954712,[5.07 2.74 5.93],[6 1]
51,11.163690567016602,[5.08 2.74 5.84],[6 1]
52,11.359989404678345,[5.09 2.74 5.76],[6 1]
53,11.556445837020874,[5.09 2.73 5.66],[6 1]
54,11.75389051437378,[5.10 2.73 5.55],[6 1]
55,11.949551582336426,[5.10 2.73 5.43],[6 1]
56,12.153652906417847,[5.10 2.73 5.31],[6 1]
57,12.351643323898315,[5.10 2.72 5.17],[6 1]
58,12.547738075256348,[5.10 2.72 5.04],[6 1]
59,12.74472713470459,[5.11 2.71 4.91],[6 1]
60,12.941502571105957,[5.11 2.70 4.78],[6 1]
61,13.137159824371338,[5.11 2.69 4.66],[6 1]
62,13.345536470413208,[5.11 2.67 4.55],[6 1]
63,13.543701410293579,[5.11 2.66 4.46],[6 1]
64,13.739233016967773,[5.10 2.64 4.39],[6 1]
65,13.933074474334717,[5.10 2.63 4.33],[6 1]
66,14.129161834716797,[5.09 2.62 4.30],[6 1]
67,14.32471251487732,[5.09 2.60 4.29],[6 1]
68,14.533429145812988,[5.08 2.59 4.29],[6 1]
69,14.734715461730957,[5.08 2.58 4.32],[4.72 1.72]
70,14.930853605270386,[5.07 2.56 4.35],[4.72 1.72]
71,15.124981164932251,[5.06 2.54 4.37],[4.72 1.72]
72,15.3205087184906,[5.06 2.52 4.40],[4.72 1.72]
73,15.512928009033203,[5.05 2.50 4.43],[4.72 1.72]
74,15.70505952835083,[5.04 2.48 4.45],[4.72 1.72]
75,15.897313833236694,[5.03 2.45 4.48],[4.72 1.72]
76,16.090470552444458,[5.03 2.42 4.49],[4.72 1.72]
77,16.283319234848022,[5.02 2.39 4.49],[4.72 1.72]
78,16.47651958465576,[5.01 2.37 4.49],[4.72 1.72]
79,16.668393850326538,[5.01 2.34 4.48],[4.72 1.72]
80,16.86112666130066,[5.00 2.31 4.48],[4.72 1.72]
81,17.0531964302063,[5.00 2.29 4.48],[4.72 1.72]
82,17.245980739593506,[4.99 2.26 4.48],[4.72 1.72]
83,17.438457489013672,[4.98 2.24 4.48],[4.72 1.72]
84,17.630521535873413,[4.98 2.21 4.48],[4.72 1.72]
85,17.823126316070557,[4.97 2.19 4.48],[4.72 1.72]
86,18.019500970840454,[4.97 2.17 4.48],[4.72 1.72]
87,18.212841510772705,[4.96 2.14 4.47],[4.72 1.72]
88,18.408546924591064,[4.96 2.12 4.47],[4.72 1.72]
89,18.602022647857666,[4.95 2.10 4.47],[4.72 1.72]
90,18.797628164291382,[4.95 2.08 4.47],[4.72 1.72]
91,18.986440181732178,[4.94 2.06 4.47],[4.72 1.72]
92,19.179988145828247,[4.94 2.04 4.47],[4.72 1.72]
93,19.372256755828857,[4.94 2.04 4.47],[4.72 1.72]
94,19.564217805862427,[4.94 2.04 4.47],[4.72 1.72]
95,19.756240844726562,[4.94 2.04 4.47],[4.72 1.72]
96,19.94907021522522,[4.94 2.04 4.47],[4.72 1.72]
97,20.1369845867157,[4.94 2.04 4.47],[4.72 1.72]
98,20.32977294921875,[4.94 2.04 4.47],[4.72 1.72]
99,20.522530555725098,[4.94 2.04 4.45],[4.72 1.72]
100,20.71545696258545,[4.94 2.04 4.44],[4.72 1.72]
101,20.907702922821045,[4.94 2.04 4.43],[4.72 1.72]
102,21.100619077682495,[4.94 2.04 4.42],[4.72 1.72]
103,21.29296898841858,[4.93 2.03 4.40],[4.72 1.72]
104,21.485838890075684,[4.93 2.02 4.39],[4.72 1.72]
105,21.678277254104614,[4.93 2.01 4.39],[4.72 1.72]
106,21.870445728302002,[4.92 2.00 4.39],[4.72 1.72]
