,time,pos,ref
0,1.0194263458251953,[7.00 3.00 3.14],[0.00 0.00]
1,1.193211317062378,[7.00 3.00 3.14],[0.00 0.00]
2,1.4020349979400635,[7.00 3.00 3.14],[0.00 0.00]
3,1.5938570499420166,[7.00 3.00 3.14],[0.00 0.00]
4,1.7863311767578125,[7.00 3.00 3.14],[0.00 0.00]
5,1.9792840480804443,[7.00 3.00 3.14],[0.00 0.00]
6,2.171142816543579,[7.00 3.00 3.14],[0.00 0.00]
7,2.359304189682007,[7.00 3.00 3.14],[0.00 0.00]
8,2.551342725753784,[7.00 3.00 3.14],[0.00 0.00]
9,2.7403016090393066,[7.00 3.00 3.14],[0.00 0.00]
10,2.9324846267700195,[7.00 3.00 3.14],[0.00 0.00]
11,3.120929002761841,[7.00 3.00 3.14],[0.00 0.00]
12,3.3091704845428467,[7.00 3.00 3.14],[0.00 0.00]
13,3.5013797283172607,[7.00 3.00 3.14],[0.00 0.00]
14,3.689988851547241,[7.00 3.00 3.14],[0.00 0.00]
15,3.8817105293273926,[7.00 3.00 3.14],[0.00 0.00]
16,4.073449373245239,[7.00 3.00 3.14],[0.00 0.00]
17,4.266215085983276,[7.00 3.00 3.14],[0.00 0.00]
18,4.458338737487793,[7.00 3.00 3.14],[0.00 0.00]
19,4.6511921882629395,[7.00 3.00 3.14],[0.00 0.00]
20,4.842861652374268,[7.00 3.00 3.14],[0.00 0.00]
21,5.035377025604248,[7.00 3.00 3.14],[0.00 0.00]
22,5.2275919914245605,[7.00 3.00 3.14],[0.00 0.00]
23,5.420841455459595,[7.00 3.00 3.14],[0.00 0.00]
24,5.6133880615234375,[7.00 3.00 3.14],[0.00 0.00]
25,5.806529521942139,[7.00 3.00 3.14],[0.00 0.00]
26,5.9985270500183105,[7.00 3.00 3.14],[0.00 0.00]
27,6.190510272979736,[7.00 3.00 3.14],[0.00 0.00]
28,6.382730484008789,[7.00 3.00 3.14],[0.00 0.00]
29,6.575992584228516,[7.00 3.00 3.14],[0.00 0.00]
30,6.768579483032227,[7.00 3.00 3.14],[0.00 0.00]
31,6.961444616317749,[7.00 3.00 3.14],[0.00 0.00]
32,7.153724670410156,[7.00 3.00 3.14],[0.00 0.00]
33,7.345644235610962,[7.00 3.00 3.14],[0.00 0.00]
34,7.537814140319824,[7.00 3.00 3.14],[0.00 0.00]
35,7.730988025665283,[7.00 3.00 3.14],[0.00 0.00]
36,7.9236578941345215,[7.00 3.00 3.14],[0.00 0.00]
37,8.116633415222168,[7.00 3.00 3.14],[0.00 0.00]
38,8.307894468307495,[7.00 3.00 3.14],[0.00 0.00]
39,8.500297784805298,[7.00 3.00 3.14],[0.00 0.00]
40,8.693081617355347,[7.00 3.00 3.14],[0.00 0.00]
41,8.885992765426636,[7.00 3.00 3.14],[0.00 0.00]
42,9.078271389007568,[7.00 3.00 3.14],[0.00 0.00]
43,9.27056622505188,[7.00 3.00 3.14],[0.00 0.00]
44,9.463478088378906,[7.00 3.00 3.14],[0.00 0.00]
45,9.656477928161621,[7.00 3.00 3.14],[0.00 0.00]
46,9.848649978637695,[7.00 3.00 3.14],[0.00 0.00]
47,10.041669607162476,[7.00 3.00 3.14],[0.00 0.00]
48,10.23346757888794,[7.00 3.00 3.14],[0.00 0.00]
49,10.425593376159668,[7.00 3.00 3.14],[0.00 0.00]
50,10.618270635604858,[7.00 3.00 3.14],[0.00 0.00]
51,10.811028480529785,[7.00 3.00 3.14],[0.00 0.00]
52,11.003672361373901,[7.00 3.00 3.14],[0.00 0.00]
53,11.196388959884644,[7.00 3.00 3.14],[0.00 0.00]
54,11.388078689575195,[7.00 3.00 3.14],[0.00 0.00]
55,11.580509185791016,[7.00 3.00 3.14],[0.00 0.00]
56,11.773623704910278,[7.00 3.00 3.14],[0.00 0.00]
57,11.966762065887451,[7.00 3.00 3.14],[0.00 0.00]
58,12.159289121627808,[7.00 3.00 3.14],[0.00 0.00]
59,12.351519346237183,[7.00 3.00 3.14],[0.00 0.00]
60,12.543335437774658,[7.00 3.00 3.14],[0.00 0.00]
61,12.73563265800476,[7.00 3.00 3.14],[0.00 0.00]
62,12.928816318511963,[7.00 3.00 3.14],[0.00 0.00]
63,13.121856689453125,[7.00 3.00 3.14],[0.00 0.00]
64,13.314224481582642,[7.00 3.00 3.14],[0.00 0.00]
65,13.50705599784851,[7.00 3.00 3.14],[0.00 0.00]
66,13.698745727539062,[7.00 3.00 3.14],[0.00 0.00]
67,13.890692949295044,[7.00 3.00 3.14],[0.00 0.00]
68,14.08409333229065,[7.00 3.00 3.14],[0.00 0.00]
69,14.276856422424316,[7.00 3.00 3.14],[0.00 0.00]
70,14.469486713409424,[7.00 3.00 3.14],[0.00 0.00]
71,14.660935401916504,[7.00 3.00 3.14],[0.00 0.00]
72,14.853042840957642,[7.00 3.00 3.14],[0.00 0.00]
73,15.046601295471191,[7.00 3.00 3.14],[0.00 0.00]
74,15.239359378814697,[7.00 3.00 3.14],[0.00 0.00]
75,15.431678056716919,[7.00 3.00 3.14],[0.00 0.00]
76,15.624286413192749,[7.00 3.00 3.14],[0.00 0.00]
77,15.816168546676636,[7.00 3.00 3.14],[0.00 0.00]
78,16.00832748413086,[7.00 3.00 3.14],[0.00 0.00]
79,16.200505256652832,[7.00 3.00 3.14],[0.00 0.00]
80,16.393887042999268,[7.00 3.00 3.14],[0.00 0.00]
81,16.58636713027954,[7.00 3.00 3.14],[0.00 0.00]
82,16.779088020324707,[7.00 3.00 3.14],[0.00 0.00]
83,16.971529245376587,[7.00 3.00 3.14],[0.00 0.00]
84,17.163743495941162,[7.00 3.00 3.14],[0.00 0.00]
85,17.35559582710266,[7.00 3.00 3.14],[0.00 0.00]
86,17.548880577087402,[7.00 3.00 3.14],[0.00 0.00]
87,17.74119257926941,[7.00 3.00 3.14],[0.00 0.00]
88,17.934143543243408,[7.00 3.00 3.14],[0.00 0.00]
89,18.12594771385193,[7.00 3.00 3.14],[0.00 0.00]
90,18.31853985786438,[7.00 3.00 3.14],[0.00 0.00]
91,18.511291027069092,[7.00 3.00 3.14],[0.00 0.00]
92,18.705653429031372,[7.00 3.00 3.14],[0.00 0.00]
93,18.896336793899536,[7.00 3.00 3.14],[0.00 0.00]
94,19.087811946868896,[7.00 3.00 3.14],[0.00 0.00]
95,19.27972412109375,[7.00 3.00 3.14],[0.00 0.00]
96,19.470029592514038,[7.00 3.00 3.14],[0.00 0.00]
97,19.661405086517334,[7.00 3.00 3.14],[0.00 0.00]
98,19.854254722595215,[7.00 3.00 3.14],[0.00 0.00]
99,20.045963525772095,[7.00 3.00 3.14],[0.00 0.00]
100,20.238929510116577,[7.00 3.00 3.14],[0.00 0.00]
101,20.431187868118286,[7.00 3.00 3.14],[0.00 0.00]
102,20.623897075653076,[7.00 3.00 3.14],[0.00 0.00]
103,20.81639838218689,[7.00 3.00 3.14],[0.00 0.00]
104,21.00875163078308,[7.00 3.00 3.14],[0.00 0.00]
105,21.198301553726196,[7.00 3.00 3.14],[0.00 0.00]
106,21.390363216400146,[7.00 3.00 3.14],[0.00 0.00]
107,21.582369089126587,[7.00 3.00 3.14],[0.00 0.00]
108,21.775203704833984,[7.00 3.00 3.14],[0.00 0.00]
109,21.966810941696167,[7.00 3.00 3.14],[0.00 0.00]
110,22.159791707992554,[7.00 3.00 3.14],[0.00 0.00]
111,22.352152109146118,[7.00 3.00 3.14],[0.00 0.00]
112,22.544888496398926,[7.00 3.00 3.14],[0.00 0.00]
113,22.737284660339355,[7.00 3.00 3.14],[0.00 0.00]
114,22.929676294326782,[7.00 3.00 3.14],[0.00 0.00]
115,23.11878228187561,[7.00 3.00 3.14],[0.00 0.00]
116,23.311310052871704,[7.00 3.00 3.14],[0.00 0.00]
117,23.50335931777954,[7.00 3.00 3.14],[0.00 0.00]
118,23.69612717628479,[7.00 3.00 3.14],[0.00 0.00]
119,23.88811683654785,[7.00 3.00 3.14],[0.00 0.00]
120,24.08027744293213,[7.00 3.00 3.14],[0.00 0.00]
121,24.27260446548462,[7.00 3.00 3.14],[0.00 0.00]
122,24.462815284729004,[7.00 3.00 3.14],[0.00 0.00]
123,24.65490961074829,[7.00 3.00 3.14],[0.00 0.00]
124,24.846981525421143,[7.00 3.00 3.14],[0.00 0.00]
